"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
10193,4147173798.93913,12660023.502461,2009,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.00305268699028227
10193,4147173798.93913,798792.766839445,2010,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.00019261135548353
10193,4147173798.93913,498793.489325047,2014,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000120273109714534
10193,4147173798.93913,1395047.28317606,2017,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000336385054210392
10166,1935273254.49805,1694394846.35495,1995,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.875532611437046
10166,1935273254.49805,1096586.51659958,2009,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000566631360223079
10169,2494617577.39571,1192745804.08958,1990,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.47812771580595
10169,2494617577.39571,610055790.991008,2000,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.244548822440305
10169,2494617577.39571,33262549.9034302,2009,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.0133337270629493
10169,2494617577.39571,1941454.73341361,2016,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000778257457578093
